-19.125,-1.0,2.5,9.25,24.625,-7.75,2.625,12.375,4.0,2.625,7.875,15.5,13.124999999999998,9.499999999999998,-1.75,20.625,17.875,5.624999999999999,65.125
-15.625,2.625,2.0,5.374999999999999,23.5,-5.25,8.625,8.75,5.75,3.25,7.75,11.75,9.499999999999998,8.375,-0.375,8.5,16.75,4.124999999999999,60.62499999999999
-14.374999999999998,5.75,1.8749999999999998,2.5,18.375,-4.749999999999999,4.5,0.5,6.125,3.25,8.0,6.125,4.749999999999999,9.499999999999998,0.125,14.374999999999998,18.5,13.625,51.5
-16.625,4.0,2.5,5.0,20.249999999999996,-6.0,-1.625,2.25,4.25,4.25,10.25,4.875,9.499999999999998,14.625,3.375,22.875,16.625,25.75,39.75
-17.5,0.125,2.5,8.249999999999998,24.999999999999996,-9.0,-0.625,8.75,2.75,4.5,12.25,2.25,14.0,15.625,5.75,19.25,8.5,18.874999999999996,28.624999999999996
-18.874999999999996,-2.5,2.125,10.0,24.75,-9.25,4.625,11.625,2.25,4.375,12.875,7.375,15.5,14.625,5.125,14.249999999999998,-0.5,7.124999999999999,6.0
-21.499999999999996,-3.5,2.25,10.749999999999998,23.25,-10.25,5.374999999999999,10.375,1.75,4.375,13.5,14.625,17.749999999999996,15.75,6.125,10.25,4.749999999999999,9.499999999999998,-14.374999999999998
-22.624999999999996,-3.375,3.625,12.25,25.625,-13.25,4.375,11.75,1.125,3.25,12.375,12.499999999999998,7.124999999999999,10.749999999999998,8.125,14.5,14.125,10.375,-8.375
-24.874999999999996,-2.75,4.625,13.875,28.125,-15.75,5.25,15.125,-0.5,1.8749999999999998,11.125,4.875,-4.875,5.5,8.5,17.375,9.0,7.75,-5.125
-27.374999999999996,-3.1249999999999996,4.625,14.5,28.749999999999996,-16.375,4.0,15.875,-2.3749999999999996,2.625,12.625,0.25,2.875,10.375,8.874999999999998,8.874999999999998,4.375,10.0,-36.75
-25.375,-2.625,5.0,14.0,28.749999999999996,-12.25,3.0,14.374999999999998,-2.625,2.875,13.749999999999998,-5.0,6.5,14.999999999999998,9.75,8.5,16.25,11.374999999999998,-58.75
-23.125,-4.25,3.875,13.25,29.0,-9.875,2.3749999999999996,12.875,-0.875,2.75,14.249999999999998,0.5,3.7499999999999996,16.0,11.249999999999998,29.125,13.375,11.0,-40.75
-21.249999999999996,-3.5,3.25,13.749999999999998,30.749999999999996,-9.625,1.75,14.249999999999998,0.0,2.75,15.875,5.75,7.0,18.75,13.625,32.125,-10.749999999999998,13.0,-39.5
-19.5,-0.375,4.749999999999999,15.25,33.625,-8.0,4.124999999999999,17.125,-1.625,2.125,17.624999999999996,-2.25,13.0,21.0,15.875,6.249999999999999,-5.624999999999999,18.0,-47.0
-21.0,0.75,5.5,15.125,32.625,-4.124999999999999,6.625,15.625,-3.1249999999999996,1.25,16.625,-3.625,12.875,16.625,15.125,6.874999999999999,18.5,18.5,-44.0
-23.125,1.125,5.25,13.875,28.874999999999996,-5.0,4.625,12.0,-3.1249999999999996,0.375,15.25,5.25,7.625,12.875,13.5,28.874999999999996,19.875,16.375,-64.87499999999999
-23.749999999999996,-1.375,5.25,14.5,30.124999999999996,-11.874999999999998,3.625,14.374999999999998,-4.124999999999999,-0.875,16.375,4.625,3.0,13.875,14.5,25.124999999999996,13.375,17.0,-69.0
-22.875,-2.625,5.25,15.374999999999998,31.124999999999996,-12.375,6.249999999999999,14.999999999999998,-6.625,-1.625,16.875,-6.249999999999999,1.0,14.249999999999998,14.75,12.875,8.0,16.625,-61.62499999999999
-24.375,-3.625,5.25,15.374999999999998,28.499999999999996,-9.499999999999998,5.125,11.874999999999998,-9.25,-1.5,17.25,-14.249999999999998,5.0,14.75,14.0,-1.0,-20.375,14.999999999999998,-69.37499999999999
-28.749999999999996,-5.5,4.25,15.5,26.124999999999996,-12.0,-4.124999999999999,8.874999999999998,-10.0,-0.25,19.125,-5.75,14.374999999999998,17.624999999999996,13.5,-14.374999999999998,-30.375,15.75,-78.375
-31.75,-4.875,3.25,16.0,25.5,-16.625,-11.249999999999998,7.75,-9.625,1.5,21.0,10.875,22.875,21.125,12.0,-18.999999999999996,-7.625,14.625,-95.75
-31.374999999999996,-4.124999999999999,3.875,18.0,27.75,-18.0,-4.375,10.375,-9.75,0.375,21.499999999999996,5.25,10.124999999999998,18.75,13.625,-10.624999999999998,10.124999999999998,11.874999999999998,-85.25
-30.25,-2.5,5.25,18.0,31.124999999999996,-13.0,7.124999999999999,11.874999999999998,-10.5,-2.0,21.0,-20.375,-10.5,14.5,18.375,9.499999999999998,26.374999999999996,16.375,-71.125
